Approach,Climate,Club,Country,Iteration,parameter,Scenario,tag,Forest,Max_Iteration
Realistic_wo_china,Tropical,outside,china,2,qo,Scenario_D,non-producer,500.351791381836,5
Diplomatic,Temperate,outside,russia,24,qxw,Scenario_D,non-producer,31219.4978866577,49
Diplomatic,Temperate,inside,us,15,qxw,Scenario_D,non-producer,-141466.415863037,49
Diplomatic,Boreal,inside,ghana,15,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,seasia,28,qo,Scenario_D,non-producer,1368.6641907692,49
Diplomatic,Temperate,inside,uruguay,18,qxw,Scenario_D,non-producer,0,49
Idealist,Tropical,outside,indonesia,1,qxw,Scenario_D,producer,-3803.45895004272,5
Diplomatic,Temperate,inside,japan,49,qo,Scenario_D,non-producer,-9094.32305908203,49
Diplomatic,Boreal,outside,nigeria,6,qo,Scenario_D,non-producer,0,49
Realistic_wo_china,Temperate,inside,colombia,1,qoes,Scenario_D,producer,218200.741699219,4
Realistic_wo_china,Boreal,outside,india,5,qxw,Scenario_D,non-producer,0,5
Diplomatic,Temperate,outside,russia,8,qo,Scenario_D,non-producer,9352.63387870789,49
Diplomatic,Boreal,outside,efta,0,qoes,Scenario_D,non-producer,105.59681224823,4
Diplomatic,Tropical,outside,latinamer,45,qo,Scenario_D,non-producer,51983.6425476074,49
Realistic_wi_china,Tropical,inside,mexico,3,qoes,Scenario_D,non-producer,-2597.94364547729,5
Realistic_wo_china,Temperate,outside,mena,2,qo,Scenario_D,non-producer,26880.337143898,5
Diplomatic,Boreal,inside,canada,14,qxw,Scenario_D,non-producer,-42636.0098266602,49
Diplomatic,Boreal,outside,restofworld,4,qo,Scenario_D,non-producer,1958.45715379715,49
Idealist,Temperate,outside,myanmar,1,qxw,Scenario_D,non-producer,-181.294172286987,5
Realistic_wi_china,Temperate,inside,brasil,5,qoes,Scenario_D,producer,752494.5,5
Diplomatic,Tropical,inside,korea,3,qxw,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,outside,nigeria,5,qoes,Scenario_D,non-producer,0,5
Realistic_wi_china,Temperate,inside,oceania,3,qo,Scenario_D,non-producer,-5711.84579467773,5
Realistic_wo_china,Boreal,outside,brasil,3,qxw,Scenario_D,producer,0,5
Diplomatic,Boreal,inside,paraguay,29,qo,Scenario_D,producer,0,49
Realistic_wo_china,Temperate,outside,madagascar,3,qoes,Scenario_D,non-producer,0,4
Diplomatic,Boreal,outside,madagascar,37,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,bolivia,23,qo,Scenario_D,producer,219.291398048401,49
Diplomatic,Temperate,outside,seasia,18,qxw,Scenario_D,non-producer,1422.38175272942,49
Realistic_wi_china,Temperate,outside,ssa,4,qxw,Scenario_D,non-producer,24919.9339370728,5
Realistic_wo_china,Tropical,outside,angdrc,3,qxw,Scenario_D,producer,8828.45697021484,5
Diplomatic,Temperate,outside,madagascar,10,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,bolivia,19,qxw,Scenario_D,producer,-4236.96374511719,49
Diplomatic,Tropical,outside,china,1,qoes,Scenario_D,non-producer,-1326.2209777832,4
Diplomatic,Boreal,inside,brasil,36,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,argentina,42,qxw,Scenario_D,producer,3641.39436149597,49
Realistic_wi_china,Tropical,inside,newzealand,2,qo,Scenario_D,non-producer,0,5
Diplomatic,Tropical,outside,russia,19,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,nigeria,7,qo,Scenario_D,non-producer,21521.1047973633,49
Idealist,Temperate,outside,angdrc,5,qxw,Scenario_D,producer,814.580657958984,5
Diplomatic,Tropical,inside,argentina,44,qo,Scenario_D,producer,0,49
Idealist,Tropical,outside,eastasia,4,qo,Scenario_D,non-producer,-133.810333251953,6
Diplomatic,Tropical,outside,china,6,qxw,Scenario_D,non-producer,789.592498779297,49
Realistic_wo_china,Boreal,outside,uruguay,1,qo,Scenario_D,non-producer,0,5
Realistic_wi_china,Tropical,outside,indonesia,0,qoes,Scenario_D,producer,2070.29197025299,5
Idealist,Temperate,inside,eu27,1,qo,Scenario_D,non-producer,-370526.403320313,6
Diplomatic,Boreal,inside,oceania,4,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,russia,20,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,ivorycoast,9,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,eu27,8,qo,Scenario_D,non-producer,-84957.5703125,49
Realistic_wo_china,Boreal,inside,mexico,4,qoes,Scenario_D,non-producer,0,4
Idealist,Temperate,outside,canada,0,qxw,Scenario_D,non-producer,2726.22150039673,5
Realistic_wi_china,Tropical,outside,seasia,2,qoes,Scenario_D,non-producer,40422.1650390625,5
Diplomatic,Tropical,inside,nigeria,19,qo,Scenario_D,non-producer,-29805.4259033203,49
Realistic_wi_china,Tropical,outside,venezuela,3,qo,Scenario_D,non-producer,-4850.44810295105,5
Diplomatic,Boreal,inside,argentina,22,qxw,Scenario_D,producer,40.6032028198242,49
Realistic_wo_china,Tropical,outside,myanmar,2,qxw,Scenario_D,non-producer,2217.44427490234,5
Diplomatic,Temperate,outside,angdrc,47,qxw,Scenario_D,producer,887.667175292969,49
Diplomatic,Boreal,inside,japan,40,qo,Scenario_D,non-producer,-146.791870117188,49
Diplomatic,Temperate,outside,madagascar,19,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,mozambique,19,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,outside,indonesia,1,qoes,Scenario_D,producer,0,5
Diplomatic,Temperate,outside,myanmar,18,qo,Scenario_D,non-producer,962.459831237793,49
Diplomatic,Tropical,outside,nigeria,22,qo,Scenario_D,non-producer,-24695.5421142578,49
Realistic_wi_china,Temperate,outside,russia,4,qo,Scenario_D,non-producer,42369.4250793457,5
Idealist,Tropical,inside,mozambique,2,qo,Scenario_D,non-producer,15910.38671875,6
Idealist,Tropical,inside,mena,6,qo,Scenario_D,non-producer,0,6
Diplomatic,Temperate,outside,nigeria,43,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,malasya,37,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,canada,40,qo,Scenario_D,non-producer,-265100.044342041,49
Idealist,Boreal,inside,argentina,5,qxw,Scenario_D,producer,-65.5524234771729,5
Diplomatic,Tropical,outside,venezuela,9,qxw,Scenario_D,non-producer,-1615.48194503784,49
Diplomatic,Boreal,outside,paraguay,31,qo,Scenario_D,producer,0,49
Realistic_wo_china,Temperate,inside,korea,2,qo,Scenario_D,non-producer,-1573.70822143555,5
Realistic_wi_china,Tropical,inside,japan,5,qo,Scenario_D,non-producer,0,5
Diplomatic,Temperate,inside,us,48,qxw,Scenario_D,non-producer,-141466.415863037,49
Idealist,Temperate,inside,ghana,0,qo,Scenario_D,producer,0,6
Diplomatic,Temperate,outside,nigeria,39,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,indonesia,20,qxw,Scenario_D,producer,0,49
Realistic_wi_china,Temperate,outside,newzealand,1,qo,Scenario_D,non-producer,-560.476028442383,5
Diplomatic,Boreal,outside,peru,2,qxw,Scenario_D,producer,0,49
Realistic_wo_china,Temperate,outside,mena,5,qo,Scenario_D,non-producer,29845.3673343658,5
Realistic_wo_china,Tropical,inside,peru,5,qxw,Scenario_D,producer,9215.89602661133,5
Diplomatic,Tropical,outside,china,2,qxw,Scenario_D,non-producer,345.639846801758,49
Diplomatic,Boreal,outside,venezuela,41,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,myanmar,16,qxw,Scenario_D,non-producer,2959.0078125,49
Diplomatic,Tropical,inside,ghana,39,qxw,Scenario_D,producer,55284.2497253418,49
Realistic_wi_china,Temperate,outside,colombia,4,qo,Scenario_D,producer,-10921.0205993652,5
Realistic_wo_china,Tropical,outside,venezuela,3,qxw,Scenario_D,non-producer,-158.251041173935,5
Diplomatic,Tropical,outside,uruguay,1,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,restofworld,12,qxw,Scenario_D,non-producer,1978.49421882629,49
Diplomatic,Tropical,inside,newzealand,2,qoes,Scenario_D,non-producer,0,4
Diplomatic,Temperate,outside,mena,30,qxw,Scenario_D,non-producer,26851.1737689972,49
Diplomatic,Tropical,inside,eu27,25,qxw,Scenario_D,non-producer,0,49
Realistic_wo_china,Boreal,outside,canada,0,qo,Scenario_D,non-producer,504.74871635437,5
Diplomatic,Boreal,outside,mozambique,12,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,japan,45,qo,Scenario_D,non-producer,-10309.9808349609,49
Diplomatic,Boreal,inside,efta,32,qxw,Scenario_D,non-producer,-948.288078308105,49
Diplomatic,Tropical,outside,china,1,qxw,Scenario_D,non-producer,-12.2058391571045,49
Realistic_wo_china,Boreal,outside,malasya,4,qoes,Scenario_D,producer,0,4
Diplomatic,Tropical,inside,efta,24,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,eu27,46,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Temperate,outside,myanmar,2,qxw,Scenario_D,non-producer,993.678688049316,5
Realistic_wo_china,Tropical,inside,us,4,qoes,Scenario_D,non-producer,0,4
Idealist,Tropical,inside,newzealand,4,qxw,Scenario_D,non-producer,0,5
Realistic_wo_china,Tropical,outside,peru,1,qo,Scenario_D,producer,-74798.486328125,5
Diplomatic,Temperate,inside,mexico,48,qo,Scenario_D,non-producer,-1925.78360748291,49
Realistic_wi_china,Tropical,outside,russia,1,qo,Scenario_D,non-producer,0,5
Diplomatic,Temperate,inside,canada,44,qxw,Scenario_D,non-producer,-183851.467407227,49
Realistic_wo_china,Temperate,outside,ssa,3,qoes,Scenario_D,non-producer,20363.9951896667,4
Diplomatic,Tropical,outside,myanmar,48,qo,Scenario_D,non-producer,3035.23895263672,49
Diplomatic,Tropical,outside,venezuela,35,qo,Scenario_D,non-producer,-3726.26854324341,49
Diplomatic,Boreal,outside,mena,2,qxw,Scenario_D,non-producer,26.3818733692169,49
Diplomatic,Tropical,outside,mozambique,19,qo,Scenario_D,non-producer,6050.34118652344,49
Diplomatic,Tropical,inside,us,25,qo,Scenario_D,non-producer,0,49
Realistic_wo_china,Temperate,outside,mena,0,qxw,Scenario_D,non-producer,-1046.02144229412,5
Realistic_wo_china,Tropical,inside,mexico,3,qxw,Scenario_D,non-producer,-8261.50863647461,5
Realistic_wo_china,Boreal,inside,newzealand,4,qo,Scenario_D,non-producer,-16.7161083221436,5
Idealist,Boreal,inside,paraguay,2,qo,Scenario_D,producer,0,6
Diplomatic,Tropical,outside,latinamer,4,qxw,Scenario_D,non-producer,62695.9336853027,49
Diplomatic,Tropical,inside,newzealand,8,qxw,Scenario_D,non-producer,0,49
Idealist,Temperate,inside,mexico,4,qo,Scenario_D,non-producer,-2517.38080692291,6
Diplomatic,Boreal,inside,colombia,44,qxw,Scenario_D,producer,0,49
Realistic_wi_china,Temperate,inside,eu27,1,qxw,Scenario_D,non-producer,-172702.459960938,5
Diplomatic,Tropical,outside,nigeria,9,qxw,Scenario_D,non-producer,29408.6258544922,49
Diplomatic,Temperate,inside,colombia,14,qo,Scenario_D,producer,-229.863760471344,49
Diplomatic,Tropical,outside,russia,7,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,newzealand,20,qxw,Scenario_D,non-producer,-3916.79357910156,49
Realistic_wo_china,Boreal,outside,madagascar,2,qoes,Scenario_D,non-producer,0,4
Diplomatic,Boreal,outside,brasil,33,qxw,Scenario_D,producer,0,49
Diplomatic,Tropical,outside,restofworld,20,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,oceania,8,qo,Scenario_D,non-producer,-1254.935962677,49
Diplomatic,Boreal,outside,latinamer,0,qxw,Scenario_D,non-producer,9.48028272390366,49
Diplomatic,Temperate,outside,uruguay,0,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,inside,oceania,2,qoes,Scenario_D,non-producer,0,5
Idealist,Boreal,outside,us,1,qxw,Scenario_D,non-producer,852.373780250549,5
Diplomatic,Tropical,inside,peru,39,qxw,Scenario_D,producer,9173.64952087402,49
Diplomatic,Boreal,outside,ivorycoast,38,qo,Scenario_D,producer,0,49
Diplomatic,Boreal,inside,paraguay,34,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,india,39,qo,Scenario_D,non-producer,3151.36560058594,49
Diplomatic,Tropical,outside,myanmar,0,qo,Scenario_D,non-producer,434.504150390625,49
Diplomatic,Temperate,outside,peru,45,qo,Scenario_D,producer,12162.5334014893,49
Diplomatic,Boreal,outside,latinamer,24,qxw,Scenario_D,non-producer,4520.82015991211,49
Diplomatic,Temperate,inside,japan,7,qo,Scenario_D,non-producer,-10969.6348571777,49
Diplomatic,Temperate,inside,ghana,31,qxw,Scenario_D,producer,0,49
Diplomatic,Tropical,outside,restofworld,28,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,latinamer,3,qxw,Scenario_D,non-producer,4257.38254547119,49
Diplomatic,Boreal,inside,ivorycoast,1,qoes,Scenario_D,producer,0,4
Diplomatic,Tropical,inside,peru,23,qo,Scenario_D,producer,6929.31932067871,49
Realistic_wi_china,Temperate,outside,mozambique,3,qoes,Scenario_D,non-producer,0,5
Diplomatic,Temperate,outside,peru,38,qo,Scenario_D,producer,-229038.444824219,49
Realistic_wi_china,Temperate,outside,india,3,qo,Scenario_D,non-producer,3357.01596069336,5
Diplomatic,Tropical,outside,eastasia,18,qo,Scenario_D,non-producer,329.448822021484,49
Diplomatic,Tropical,inside,peru,21,qxw,Scenario_D,producer,9173.64952087402,49
Diplomatic,Tropical,outside,mena,34,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,mena,24,qxw,Scenario_D,non-producer,26851.1737689972,49
Diplomatic,Boreal,outside,myanmar,31,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,uruguay,43,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,restofworld,11,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,latinamer,13,qxw,Scenario_D,non-producer,4421.36066436768,49
Diplomatic,Boreal,outside,mozambique,48,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,oceania,7,qo,Scenario_D,non-producer,-932.688632965088,49
Realistic_wi_china,Boreal,outside,nigeria,0,qo,Scenario_D,non-producer,0,5
Diplomatic,Tropical,inside,eu27,0,qo,Scenario_D,non-producer,0,49
Realistic_wo_china,Tropical,inside,oceania,2,qo,Scenario_D,non-producer,779.482433319092,5
Diplomatic,Tropical,outside,ivorycoast,39,qxw,Scenario_D,producer,73571.2221069336,49
Diplomatic,Tropical,inside,eu27,4,qxw,Scenario_D,non-producer,0,49
Idealist,Tropical,outside,southasia,0,qxw,Scenario_D,non-producer,367.069351196289,5
Diplomatic,Tropical,outside,restofworld,30,qxw,Scenario_D,non-producer,0,49
Idealist,Boreal,inside,malasya,3,qxw,Scenario_D,producer,0,5
Diplomatic,Boreal,inside,us,29,qo,Scenario_D,non-producer,901.1207447052,49
Realistic_wi_china,Temperate,outside,southasia,5,qxw,Scenario_D,non-producer,1185.70719580352,5
Diplomatic,Temperate,outside,seasia,16,qxw,Scenario_D,non-producer,1432.95600414276,49
Diplomatic,Tropical,inside,japan,14,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,restofworld,22,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Tropical,inside,peru,0,qxw,Scenario_D,producer,1139.32946205139,5
Diplomatic,Temperate,outside,russia,43,qxw,Scenario_D,non-producer,26945.767364502,49
Diplomatic,Boreal,inside,us,15,qo,Scenario_D,non-producer,901.1207447052,49
Diplomatic,Temperate,outside,angdrc,14,qo,Scenario_D,producer,607.012084960938,49
Realistic_wo_china,Temperate,outside,madagascar,1,qoes,Scenario_D,non-producer,0,4
Diplomatic,Tropical,inside,mexico,28,qxw,Scenario_D,non-producer,-8227.95429992676,49
Realistic_wo_china,Boreal,outside,india,2,qoes,Scenario_D,non-producer,0,4
Diplomatic,Temperate,outside,angdrc,34,qxw,Scenario_D,producer,1072.69577026367,49
Diplomatic,Boreal,inside,korea,45,qxw,Scenario_D,non-producer,0,49
Realistic_wo_china,Boreal,outside,russia,5,qxw,Scenario_D,non-producer,29957.2311096191,5
Diplomatic,Boreal,inside,newzealand,26,qxw,Scenario_D,non-producer,-19.9694595336914,49
Diplomatic,Boreal,outside,latinamer,2,qxw,Scenario_D,non-producer,2461.08113479614,49
Diplomatic,Boreal,outside,eastasia,42,qo,Scenario_D,non-producer,347.793454170227,49
Realistic_wo_china,Boreal,outside,latinamer,3,qo,Scenario_D,non-producer,4241.10662841797,5
Diplomatic,Temperate,inside,canada,47,qxw,Scenario_D,non-producer,-183851.467407227,49
Diplomatic,Boreal,outside,malasya,26,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,eu27,10,qo,Scenario_D,non-producer,-472222.181640625,49
Diplomatic,Temperate,outside,brasil,36,qxw,Scenario_D,producer,18814.005859375,49
Diplomatic,Boreal,outside,eastasia,15,qo,Scenario_D,non-producer,674.151893615723,49
Realistic_wi_china,Tropical,inside,ivorycoast,3,qxw,Scenario_D,producer,82758.5509643555,5
Realistic_wo_china,Tropical,outside,seasia,4,qxw,Scenario_D,non-producer,24806.6860351563,5
Realistic_wo_china,Tropical,inside,uruguay,4,qxw,Scenario_D,non-producer,0,5
Diplomatic,Temperate,outside,venezuela,6,qxw,Scenario_D,non-producer,0,49
Realistic_wo_china,Boreal,outside,restofworld,4,qxw,Scenario_D,non-producer,1888.55950832367,5
Diplomatic,Tropical,outside,southasia,17,qxw,Scenario_D,non-producer,2679.08056640625,49
Diplomatic,Temperate,outside,madagascar,2,qoes,Scenario_D,non-producer,0,4
Diplomatic,Boreal,inside,korea,30,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,inside,bolivia,0,qo,Scenario_D,producer,0,49
Diplomatic,Boreal,inside,argentina,44,qxw,Scenario_D,producer,32.8919334411621,49
Diplomatic,Tropical,inside,eu27,21,qxw,Scenario_D,non-producer,0,49
Idealist,Tropical,inside,seasia,5,qxw,Scenario_D,non-producer,-5314.67858886719,5
Diplomatic,Boreal,outside,eastasia,41,qxw,Scenario_D,non-producer,387.800018310547,49
Realistic_wi_china,Tropical,inside,canada,1,qoes,Scenario_D,non-producer,0,5
Idealist,Boreal,outside,myanmar,0,qxw,Scenario_D,non-producer,0,5
Diplomatic,Tropical,inside,japan,30,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,mozambique,24,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,japan,4,qo,Scenario_D,non-producer,-11481.7679443359,49
Diplomatic,Temperate,inside,ghana,46,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,venezuela,26,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,indonesia,40,qxw,Scenario_D,producer,0,49
Diplomatic,Boreal,outside,china,43,qxw,Scenario_D,non-producer,1656.79368972778,49
Diplomatic,Temperate,outside,malasya,41,qo,Scenario_D,producer,0,49
Diplomatic,Boreal,outside,southasia,26,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,uruguay,38,qo,Scenario_D,non-producer,0,49
Idealist,Boreal,inside,colombia,0,qo,Scenario_D,producer,0,6
Realistic_wo_china,Temperate,outside,restofworld,5,qxw,Scenario_D,non-producer,65089.6125984192,5
Diplomatic,Tropical,inside,uk,0,qoes,Scenario_D,non-producer,0,4
Idealist,Temperate,outside,newzealand,1,qxw,Scenario_D,non-producer,-553.122955322266,5
Realistic_wo_china,Temperate,outside,latinamer,0,qxw,Scenario_D,non-producer,-33.2061859369278,5
Diplomatic,Temperate,outside,venezuela,3,qxw,Scenario_D,non-producer,0,49
Realistic_wi_china,Temperate,inside,ghana,4,qxw,Scenario_D,producer,0,5
Diplomatic,Boreal,inside,mexico,18,qo,Scenario_D,non-producer,0,49
Idealist,Tropical,inside,brasil,6,qo,Scenario_D,producer,106383.079589844,6
Diplomatic,Boreal,inside,efta,39,qxw,Scenario_D,non-producer,-914.806579589844,49
Idealist,Temperate,inside,efta,1,qxw,Scenario_D,non-producer,63.5323753356934,5
Idealist,Boreal,inside,mexico,3,qxw,Scenario_D,non-producer,0,5
Realistic_wo_china,Tropical,outside,southasia,3,qoes,Scenario_D,non-producer,3430.27084350586,4
Realistic_wi_china,Temperate,inside,canada,5,qoes,Scenario_D,non-producer,141628.820968628,5
Diplomatic,Tropical,inside,mexico,33,qo,Scenario_D,non-producer,-10843.565612793,49
Idealist,Tropical,inside,venezuela,2,qo,Scenario_D,non-producer,-3010.11572647095,6
Realistic_wi_china,Tropical,inside,canada,5,qo,Scenario_D,non-producer,0,5
Realistic_wo_china,Temperate,outside,uruguay,4,qoes,Scenario_D,non-producer,0,4
Realistic_wi_china,Temperate,inside,china,4,qo,Scenario_D,non-producer,-10343.7219619751,5
Diplomatic,Boreal,inside,japan,44,qxw,Scenario_D,non-producer,-140.040725708008,49
Idealist,Boreal,outside,venezuela,1,qxw,Scenario_D,non-producer,0,5
Diplomatic,Tropical,outside,southasia,10,qxw,Scenario_D,non-producer,3703.10357666016,49
Diplomatic,Temperate,outside,russia,22,qo,Scenario_D,non-producer,23921.5931243896,49
Diplomatic,Boreal,inside,korea,4,qxw,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,inside,efta,5,qxw,Scenario_D,non-producer,-839.818801879883,5
Realistic_wo_china,Temperate,outside,china,4,qo,Scenario_D,non-producer,43656.2412090302,5
Realistic_wi_china,Tropical,inside,mexico,3,qxw,Scenario_D,non-producer,-8455.85443115234,5
Diplomatic,Boreal,outside,venezuela,44,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,russia,2,qo,Scenario_D,non-producer,25997.9869995117,49
Diplomatic,Temperate,outside,indonesia,9,qxw,Scenario_D,producer,0,49
Realistic_wo_china,Tropical,outside,india,3,qo,Scenario_D,non-producer,34177.9045410156,5
Idealist,Boreal,outside,bolivia,1,qo,Scenario_D,producer,0,6
Realistic_wi_china,Boreal,outside,indonesia,5,qo,Scenario_D,producer,0,5
Realistic_wi_china,Temperate,outside,bolivia,4,qoes,Scenario_D,producer,-1998.41813659668,5
Idealist,Boreal,inside,oceania,4,qxw,Scenario_D,non-producer,0,5
Diplomatic,Temperate,outside,china,8,qo,Scenario_D,non-producer,29161.7607727051,49
Realistic_wi_china,Temperate,inside,korea,4,qoes,Scenario_D,non-producer,-1339.07635498047,5
Diplomatic,Boreal,outside,india,26,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,china,26,qo,Scenario_D,non-producer,931.732666015625,49
Realistic_wo_china,Boreal,outside,us,0,qo,Scenario_D,non-producer,-68.4087111800909,5
Realistic_wo_china,Tropical,inside,eu27,5,qo,Scenario_D,non-producer,0,5
Diplomatic,Boreal,outside,restofworld,40,qxw,Scenario_D,non-producer,1934.71780204773,49
Diplomatic,Boreal,outside,indonesia,6,qxw,Scenario_D,producer,0,49
Diplomatic,Boreal,inside,colombia,14,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,latinamer,48,qxw,Scenario_D,non-producer,15638.7707214355,49
Diplomatic,Temperate,outside,china,27,qo,Scenario_D,non-producer,35676.6764431,49
Diplomatic,Boreal,inside,argentina,8,qxw,Scenario_D,producer,32.8919334411621,49
Realistic_wi_china,Tropical,outside,eastasia,1,qoes,Scenario_D,non-producer,-59.5961036682129,5
Diplomatic,Tropical,outside,argentina,18,qo,Scenario_D,producer,0,49
Idealist,Temperate,inside,eu27,4,qxw,Scenario_D,non-producer,-96135.1286621094,5
Diplomatic,Tropical,outside,russia,21,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,ghana,49,qxw,Scenario_D,producer,0,49
Diplomatic,Tropical,outside,restofworld,3,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,efta,4,qoes,Scenario_D,non-producer,0,4
Diplomatic,Temperate,inside,japan,23,qxw,Scenario_D,non-producer,-10498.4869995117,49
Realistic_wo_china,Temperate,outside,madagascar,4,qo,Scenario_D,non-producer,0,5
Diplomatic,Boreal,outside,venezuela,17,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,brasil,7,qxw,Scenario_D,producer,-55.2153930664063,49
Diplomatic,Temperate,inside,efta,12,qo,Scenario_D,non-producer,-520.006164550781,49
Diplomatic,Tropical,outside,uruguay,18,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,newzealand,33,qxw,Scenario_D,non-producer,-3213.55633544922,49
Diplomatic,Temperate,inside,nigeria,32,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,paraguay,46,qo,Scenario_D,producer,23.4500255584717,49
Diplomatic,Temperate,inside,canada,35,qxw,Scenario_D,non-producer,-183851.467407227,49
Diplomatic,Tropical,inside,argentina,0,qxw,Scenario_D,producer,0,49
Diplomatic,Boreal,inside,oceania,44,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,paraguay,37,qxw,Scenario_D,producer,0,49
Diplomatic,Boreal,outside,ivorycoast,4,qxw,Scenario_D,producer,0,49
Diplomatic,Boreal,outside,colombia,26,qo,Scenario_D,producer,0,49
Realistic_wi_china,Temperate,outside,india,1,qoes,Scenario_D,non-producer,-572.908653259277,5
Diplomatic,Boreal,outside,myanmar,22,qxw,Scenario_D,non-producer,0,49
Realistic_wo_china,Temperate,outside,malasya,5,qxw,Scenario_D,producer,0,5
Diplomatic,Tropical,inside,uk,36,qo,Scenario_D,non-producer,0,49
Idealist,Boreal,inside,malasya,4,qo,Scenario_D,producer,0,6
Realistic_wo_china,Tropical,outside,argentina,3,qxw,Scenario_D,producer,0,5
Diplomatic,Boreal,outside,china,45,qxw,Scenario_D,non-producer,1915.32533073425,49
Diplomatic,Temperate,outside,uruguay,9,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,japan,20,qo,Scenario_D,non-producer,-9545.17340087891,49
Diplomatic,Boreal,outside,ssa,3,qoes,Scenario_D,non-producer,0,4
Diplomatic,Boreal,inside,efta,20,qo,Scenario_D,non-producer,-945.642219543457,49
Diplomatic,Temperate,outside,china,23,qxw,Scenario_D,non-producer,25289.4001636505,49
Diplomatic,Temperate,inside,brasil,32,qo,Scenario_D,producer,-1324.99780273438,49
Diplomatic,Temperate,outside,brasil,10,qo,Scenario_D,producer,-1100.76049804688,49
Realistic_wi_china,Boreal,outside,myanmar,4,qxw,Scenario_D,non-producer,0,5
Diplomatic,Boreal,outside,malasya,7,qo,Scenario_D,producer,0,49
Diplomatic,Tropical,outside,indonesia,18,qxw,Scenario_D,producer,439.927224636078,49
Idealist,Temperate,inside,mena,3,qo,Scenario_D,non-producer,-10429.7650061846,6
Diplomatic,Tropical,inside,eu27,8,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,myanmar,27,qxw,Scenario_D,non-producer,832.500373840332,49
Diplomatic,Tropical,outside,indonesia,14,qxw,Scenario_D,producer,-667.230920314789,49
Realistic_wi_china,Temperate,outside,bolivia,1,qoes,Scenario_D,producer,-231.695340156555,5
Diplomatic,Boreal,outside,nigeria,25,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,venezuela,31,qo,Scenario_D,non-producer,-1564.00030708313,49
Diplomatic,Tropical,inside,us,36,qxw,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,outside,mozambique,5,qoes,Scenario_D,non-producer,0,5
Idealist,Boreal,inside,brasil,3,qxw,Scenario_D,producer,0,5
Idealist,Tropical,inside,eastasia,2,qo,Scenario_D,non-producer,-594.828979492188,6
